sampleyear,sitecode,speciescode,territoryabundance,territorybiomass,sitetype,sitesize,woodcountbelowbrowse,woodcountabovebrowse
1994,ROWP,SOSP,8,165.47672,terrestrial,11.4,289,1
1994,ROWP,TRES,17,366.32705,terrestrial,11.4,289,1
1994,ROWP,YEWA,5.5,53.530851,terrestrial,11.4,289,1
1997,ROWP,AMRO,1.5,117.13602,terrestrial,11.4,880,1
1997,ROWP,BAOR,5,170.5958,terrestrial,11.4,880,1
1997,ROWP,COGR,2,221.114,terrestrial,11.4,880,1
1997,ROWP,COYE,5,52.27835,terrestrial,11.4,880,1
1997,ROWP,DOWO,1,26.909,terrestrial,11.4,880,1
1997,ROWP,EAKI,4,158.018,terrestrial,11.4,880,1
1997,ROWP,EAWP,6,84.6,terrestrial,11.4,880,1
1997,ROWP,EUST,3,231.20313,terrestrial,11.4,880,1
1997,ROWP,GRCA,1,35.68485,terrestrial,11.4,880,1
1997,ROWP,NHWR,1,10.67315,terrestrial,11.4,880,1
1997,ROWP,LEBI,1,92.42,terrestrial,11.4,880,1
1997,ROWP,MODO,1,131.5216,terrestrial,11.4,880,1
1997,ROWP,NOCA,2,84.06236,terrestrial,11.4,880,1
1997,ROWP,REVI,2,34.57008,terrestrial,11.4,880,1
1997,ROWP,RWBL,22,1276.43846,terrestrial,11.4,880,1
1997,ROWP,SOSP,10,206.8459,terrestrial,11.4,880,1
1997,ROWP,TRES,14,301.6811,terrestrial,11.4,880,1
1997,ROWP,WAVI,2,26.94402,terrestrial,11.4,880,1
1997,ROWP,WIFL,1,13.4,terrestrial,11.4,880,1
1997,ROWP,YEWA,11,107.061702,terrestrial,11.4,880,1
2002,ROWP,AMWO,1,161.1656,terrestrial,11.4,710,1
2002,ROWP,BAOR,3,102.35748,terrestrial,11.4,710,1
2002,ROWP,BHCO,1,46.33458,terrestrial,11.4,710,1
2002,ROWP,CARW,2,38.946,terrestrial,11.4,710,1
2002,ROWP,CHSP,1,12.18482,terrestrial,11.4,710,1
2002,ROWP,COGR,1,110.557,terrestrial,11.4,710,1
2002,ROWP,COYE,7.5,78.417525,terrestrial,11.4,710,1
2002,ROWP,EAKI,3,118.5135,terrestrial,11.4,710,1
2002,ROWP,EAWP,6,84.6,terrestrial,11.4,710,1
2002,ROWP,EUST,2,154.13542,terrestrial,11.4,710,1
2002,ROWP,GRCA,3,107.05455,terrestrial,11.4,710,1
2002,ROWP,NHWR,1,10.67315,terrestrial,11.4,710,1
2002,ROWP,MAWR,1,11.519512,terrestrial,11.4,710,1
2002,ROWP,NOCA,2,84.06236,terrestrial,11.4,710,1
2002,ROWP,NOFL,1,127.1227,terrestrial,11.4,710,1
2002,ROWP,RWBL,16,928.31888,terrestrial,11.4,710,1
2002,ROWP,SOSP,5,103.42295,terrestrial,11.4,710,1
2002,ROWP,TRES,6,129.2919,terrestrial,11.4,710,1
2002,ROWP,WAVI,2,26.94402,terrestrial,11.4,710,1
2002,ROWP,WIFL,1,13.4,terrestrial,11.4,710,1
2002,ROWP,WODU,1,657.5,terrestrial,11.4,710,1
2002,ROWP,YEWA,12,116.794584,terrestrial,11.4,710,1
2008,ROWP,AMRO,1.5,117.13602,terrestrial,11.4,1293,17
2008,ROWP,AMWO,1,161.1656,terrestrial,11.4,1293,17
2008,ROWP,BAOR,3,102.35748,terrestrial,11.4,1293,17
2008,ROWP,CHSP,1,12.18482,terrestrial,11.4,1293,17
2008,ROWP,COYE,1,10.45567,terrestrial,11.4,1293,17
2008,ROWP,DOWO,1,26.909,terrestrial,11.4,1293,17
2008,ROWP,EAKI,3,118.5135,terrestrial,11.4,1293,17
2008,ROWP,EAWP,5,70.5,terrestrial,11.4,1293,17
2008,ROWP,EUST,3,231.20313,terrestrial,11.4,1293,17
2008,ROWP,EWPW,1,53.4,terrestrial,11.4,1293,17
2008,ROWP,GRCA,4,142.7394,terrestrial,11.4,1293,17
2008,ROWP,NHWR,3,32.01945,terrestrial,11.4,1293,17
2008,ROWP,MODO,1,131.5216,terrestrial,11.4,1293,17
2008,ROWP,REVI,4,69.14016,terrestrial,11.4,1293,17
2008,ROWP,RTHU,1,3.2,terrestrial,11.4,1293,17
2008,ROWP,RWBL,12.5,725.249125,terrestrial,11.4,1293,17
2008,ROWP,SOSP,1,20.68459,terrestrial,11.4,1293,17
2008,ROWP,TRES,3,64.64595,terrestrial,11.4,1293,17
2008,ROWP,WAVI,2,26.94402,terrestrial,11.4,1293,17
2008,ROWP,YEWA,10,97.32882,terrestrial,11.4,1293,17
2016,ROWP,AMRE,1,8.292017,terrestrial,11.4,1924,25
2016,ROWP,AMRO,2.5,195.2267,terrestrial,11.4,1924,25
2016,ROWP,AMWO,1,161.1656,terrestrial,11.4,1924,25
2016,ROWP,BAOR,3,102.35748,terrestrial,11.4,1924,25
2016,ROWP,BRTH,1,68.09446,terrestrial,11.4,1924,25
2016,ROWP,CHSP,2,24.36964,terrestrial,11.4,1924,25
2016,ROWP,CHSW,2,45.75,terrestrial,11.4,1924,25
2016,ROWP,COGR,2,221.114,terrestrial,11.4,1924,25
2016,ROWP,COYE,11,115.01237,terrestrial,11.4,1924,25
2016,ROWP,CSWA,1,9.77,terrestrial,11.4,1924,25
2016,ROWP,EAKI,4,158.018,terrestrial,11.4,1924,25
2016,ROWP,EATO,1,38.94404,terrestrial,11.4,1924,25
2016,ROWP,EAWP,5,70.5,terrestrial,11.4,1924,25
2016,ROWP,EUST,2,154.13542,terrestrial,11.4,1924,25
2016,ROWP,GRCA,5,178.42425,terrestrial,11.4,1924,25
2016,ROWP,NHWR,3,32.01945,terrestrial,11.4,1924,25
2016,ROWP,LEBI,0.5,46.21,terrestrial,11.4,1924,25
2016,ROWP,MODO,3,394.5648,terrestrial,11.4,1924,25
2016,ROWP,NOFL,2,254.2454,terrestrial,11.4,1924,25
2016,ROWP,OROR,1,21.17054,terrestrial,11.4,1924,25
2016,ROWP,REVI,1,17.28504,terrestrial,11.4,1924,25
2016,ROWP,RTHU,1,3.2,terrestrial,11.4,1924,25
2016,ROWP,RWBL,22,1276.43846,terrestrial,11.4,1924,25
2016,ROWP,SOSP,2.5,51.711475,terrestrial,11.4,1924,25
2016,ROWP,SWSP,0.5,8.203045,terrestrial,11.4,1924,25
2016,ROWP,TRES,2,43.0973,terrestrial,11.4,1924,25
2016,ROWP,WAVI,6,80.83206,terrestrial,11.4,1924,25
2016,ROWP,YBCU,1,58.38191,terrestrial,11.4,1924,25
2016,ROWP,YEWA,21,204.390522,terrestrial,11.4,1924,25
2017,ROWP,AMRE,1,8.292017,terrestrial,11.4,1618,44
2017,ROWP,AMRO,2,156.18136,terrestrial,11.4,1618,44
2017,ROWP,BAOR,2,68.23832,terrestrial,11.4,1618,44
2017,ROWP,BCCH,1,10.76197,terrestrial,11.4,1618,44
2017,ROWP,BLJA,1,85.45703,terrestrial,11.4,1618,44
2017,ROWP,BRTH,1,68.09446,terrestrial,11.4,1618,44
2017,ROWP,CARW,1,19.473,terrestrial,11.4,1618,44
2017,ROWP,CEDW,2,66.208,terrestrial,11.4,1618,44
2017,ROWP,CHSP,1,12.18482,terrestrial,11.4,1618,44
2017,ROWP,CHSW,1,22.875,terrestrial,11.4,1618,44
2017,ROWP,COGR,3,331.671,terrestrial,11.4,1618,44
2017,ROWP,COYE,11,115.01237,terrestrial,11.4,1618,44
2017,ROWP,DOWO,1,26.909,terrestrial,11.4,1618,44
2017,ROWP,EAKI,5,197.5225,terrestrial,11.4,1618,44
2017,ROWP,EASO,1,152.3,terrestrial,11.4,1618,44
2017,ROWP,EATO,2,77.88808,terrestrial,11.4,1618,44
2017,ROWP,EAWP,8,112.8,terrestrial,11.4,1618,44
2017,ROWP,EUST,5,385.33855,terrestrial,11.4,1618,44
2017,ROWP,GCFL,2,69.40832,terrestrial,11.4,1618,44
2017,ROWP,GRCA,6,214.1091,terrestrial,11.4,1618,44
2017,ROWP,NHWR,3,32.01945,terrestrial,11.4,1618,44
2017,ROWP,LEFL,1,10.0553,terrestrial,11.4,1618,44
2017,ROWP,MAWR,6,69.117072,terrestrial,11.4,1618,44
2017,ROWP,MODO,2,263.0432,terrestrial,11.4,1618,44
2017,ROWP,NOCA,1,42.03118,terrestrial,11.4,1618,44
2017,ROWP,NOFL,1,127.1227,terrestrial,11.4,1618,44
2017,ROWP,REVI,4,69.14016,terrestrial,11.4,1618,44
2017,ROWP,RTHU,1,3.2,terrestrial,11.4,1618,44
2017,ROWP,RWBL,18,1044.35874,terrestrial,11.4,1618,44
2017,ROWP,SOSP,2,41.36918,terrestrial,11.4,1618,44
2017,ROWP,SWSP,4,65.62436,terrestrial,11.4,1618,44
2017,ROWP,TRES,5,107.74325,terrestrial,11.4,1618,44
2017,ROWP,WAVI,9,121.24809,terrestrial,11.4,1618,44
2017,ROWP,WODU,1,657.5,terrestrial,11.4,1618,44
2017,ROWP,YEWA,25,243.32205,terrestrial,11.4,1618,44
2019,ROWP,AMRO,2,156.18136,terrestrial,11.4,987,33
2019,ROWP,AMWO,2,322.3312,terrestrial,11.4,987,33
2019,ROWP,BAOR,2,68.23832,terrestrial,11.4,987,33
2019,ROWP,BCCH,2,21.52394,terrestrial,11.4,987,33
2019,ROWP,COGR,5,552.785,terrestrial,11.4,987,33
2019,ROWP,COYE,7,73.18969,terrestrial,11.4,987,33
2019,ROWP,DOWO,1,26.909,terrestrial,11.4,987,33
2019,ROWP,EAKI,6.5,256.77925,terrestrial,11.4,987,33
2019,ROWP,EATO,1,38.94404,terrestrial,11.4,987,33
2019,ROWP,EAWP,5,70.5,terrestrial,11.4,987,33
2019,ROWP,EUST,4,308.27084,terrestrial,11.4,987,33
2019,ROWP,GRCA,7,249.79395,terrestrial,11.4,987,33
2019,ROWP,NHWR,1,10.67315,terrestrial,11.4,987,33
2019,ROWP,LEBI,1,92.42,terrestrial,11.4,987,33
2019,ROWP,MAWR,1.5,17.279268,terrestrial,11.4,987,33
2019,ROWP,MODO,4,526.0864,terrestrial,11.4,987,33
2019,ROWP,NOCA,1,42.03118,terrestrial,11.4,987,33
2019,ROWP,NOFL,1,127.1227,terrestrial,11.4,987,33
2019,ROWP,REVI,7,120.99528,terrestrial,11.4,987,33
2019,ROWP,RTHU,1,3.2,terrestrial,11.4,987,33
2019,ROWP,RWBL,25,1450.49825,terrestrial,11.4,987,33
2019,ROWP,SOSP,6,124.10754,terrestrial,11.4,987,33
2019,ROWP,TRES,4,86.1946,terrestrial,11.4,987,33
2019,ROWP,WAVI,7,94.30407,terrestrial,11.4,987,33
2019,ROWP,WODU,3,1972.5,terrestrial,11.4,987,33
2019,ROWP,YEWA,23,223.856286,terrestrial,11.4,987,33
2021,ROWP,AMCR,1,506,terrestrial,11.4,1203,34
2021,ROWP,AMRE,1,8.292017,terrestrial,11.4,1203,34
2021,ROWP,AMRO,1,78.09068,terrestrial,11.4,1203,34
2021,ROWP,AMWO,2,322.3312,terrestrial,11.4,1203,34
2021,ROWP,BAEA,1,4897.5,terrestrial,11.4,1203,34
2021,ROWP,BAOR,2,68.23832,terrestrial,11.4,1203,34
2021,ROWP,BCCH,1,10.76197,terrestrial,11.4,1203,34
2021,ROWP,BEKI,0.25,37.1875,terrestrial,11.4,1203,34
2021,ROWP,CEDW,1,33.104,terrestrial,11.4,1203,34
2021,ROWP,CHSW,1,22.875,terrestrial,11.4,1203,34
2021,ROWP,COGR,3,331.671,terrestrial,11.4,1203,34
2021,ROWP,COYE,10,104.5567,terrestrial,11.4,1203,34
2021,ROWP,EAKI,5.5,217.27475,terrestrial,11.4,1203,34
2021,ROWP,EASO,1,152.3,terrestrial,11.4,1203,34
2021,ROWP,EAWP,3,42.3,terrestrial,11.4,1203,34
2021,ROWP,EUST,2,154.13542,terrestrial,11.4,1203,34
2021,ROWP,GRCA,5,178.42425,terrestrial,11.4,1203,34
2021,ROWP,GRHE,1,241,terrestrial,11.4,1203,34
2021,ROWP,NHWR,4.5,48.029175,terrestrial,11.4,1203,34
2021,ROWP,MAWR,3,34.558536,terrestrial,11.4,1203,34
2021,ROWP,MODO,4,526.0864,terrestrial,11.4,1203,34
2021,ROWP,NOCA,2,84.06236,terrestrial,11.4,1203,34
2021,ROWP,OROR,2,42.34108,terrestrial,11.4,1203,34
2021,ROWP,REVI,2,34.57008,terrestrial,11.4,1203,34
2021,ROWP,RTHU,1,3.2,terrestrial,11.4,1203,34
2021,ROWP,RWBL,28,1624.55804,terrestrial,11.4,1203,34
2021,ROWP,TRES,3,64.64595,terrestrial,11.4,1203,34
2021,ROWP,WAVI,7,94.30407,terrestrial,11.4,1203,34
2021,ROWP,WIFL,0.25,3.35,terrestrial,11.4,1203,34
2021,ROWP,WODU,1,657.5,terrestrial,11.4,1203,34
2021,ROWP,YBCU,2,116.76382,terrestrial,11.4,1203,34
2021,ROWP,YEWA,24,233.589168,terrestrial,11.4,1203,34
1993,SRS1,EAKI,1.5,59.25675,wetland,13.6,278,0
1993,SRS1,KILL,1,58.62519,wetland,13.6,278,0
1993,SRS1,RWBL,3.5,203.069755,wetland,13.6,278,0
1993,SRS1,SPSA,1,40.65034,wetland,13.6,278,0
1997,SRS1,EAKI,0.5,19.75225,wetland,13.6,38,0
1997,SRS1,KILL,1,58.62519,wetland,13.6,38,0
1997,SRS1,RWBL,5,290.09965,wetland,13.6,38,0
1997,SRS1,SOSP,1,20.68459,wetland,13.6,38,0
1997,SRS1,SPSA,0.5,20.32517,wetland,13.6,38,0
2002,SRS1,CHSP,0.5,6.09241,wetland,13.6,6,0
2002,SRS1,EAKI,2,79.009,wetland,13.6,6,0
2002,SRS1,KILL,2,117.25038,wetland,13.6,6,0
2002,SRS1,RWBL,5,290.09965,wetland,13.6,6,0
2007,SRS1,CEDW,0.25,8.276,wetland,13.6,89,0
2007,SRS1,CHSP,5.5,67.01651,wetland,13.6,89,0
2007,SRS1,EAKI,1,39.5045,wetland,13.6,89,0
2007,SRS1,FISP,3,36.10554,wetland,13.6,89,0
2007,SRS1,KILL,2.5,146.562975,wetland,13.6,89,0
2007,SRS1,NOMO,1,48.04713,wetland,13.6,89,0
2007,SRS1,RWBL,5,290.09965,wetland,13.6,89,0
2007,SRS1,SOSP,3.5,72.396065,wetland,13.6,89,0
2007,SRS1,SPSA,1,40.65034,wetland,13.6,89,0
2007,SRS1,YEWA,0.25,2.4332205,wetland,13.6,89,0
2010,SRS1,CHSP,2.5,30.46205,wetland,13.6,258,0
2010,SRS1,EAKI,0.25,9.876125,wetland,13.6,258,0
2010,SRS1,EWPW,0.5,26.7,wetland,13.6,258,0
2010,SRS1,FISP,8,96.28144,wetland,13.6,258,0
2010,SRS1,KILL,2,117.25038,wetland,13.6,258,0
2010,SRS1,MALL,1,1113,wetland,13.6,258,0
2010,SRS1,RWBL,12,696.23916,wetland,13.6,258,0
2010,SRS1,WISN,1,112.0667,wetland,13.6,258,0
2016,SRS1,AMRO,1,78.09068,wetland,13.6,16,0
2016,SRS1,BRTH,1,68.09446,wetland,13.6,16,0
2016,SRS1,CHSP,4,48.73928,wetland,13.6,16,0
2016,SRS1,EAKI,1,39.5045,wetland,13.6,16,0
2016,SRS1,FISP,2.5,30.08795,wetland,13.6,16,0
2016,SRS1,KILL,1,58.62519,wetland,13.6,16,0
2016,SRS1,NOFL,0.25,31.780675,wetland,13.6,16,0
2016,SRS1,RWBL,10,580.1993,wetland,13.6,16,0
2016,SRS1,SOSP,3,62.05377,wetland,13.6,16,0
2016,SRS1,YEWA,2,19.465764,wetland,13.6,16,0
2021,SRS1,MALL,1.5,1669.5,wetland,13.6,6,0
2021,SRS1,RWBL,26,1508.51818,wetland,13.6,6,0
2021,SRS1,AMBI,1,748.5,wetland,13.6,6,0
2021,SRS1,BRTH,2,136.18892,wetland,13.6,6,0
2021,SRS1,COGR,1,110.557,wetland,13.6,6,0
2021,SRS1,FISP,6,72.21108,wetland,13.6,6,0
2021,SRS1,YEWA,5.5,53.530851,wetland,13.6,6,0
2021,SRS1,CHSP,4,48.73928,wetland,13.6,6,0
2021,SRS1,EAKI,1,39.5045,wetland,13.6,6,0
2021,SRS1,AMRO,0.5,39.04534,wetland,13.6,6,0
2021,SRS1,KILL,0.5,29.312595,wetland,13.6,6,0
2021,SRS1,NHWR,2,21.3463,wetland,13.6,6,0
2021,SRS1,TRES,0.25,5.3871625,wetland,13.6,6,0
1993,SRS2,CHSP,1,12.18482,wetland,14.6,1222,0
1993,SRS2,KILL,1,58.62519,wetland,14.6,1222,0
1993,SRS2,RWBL,0.5,29.009965,wetland,14.6,1222,0
1993,SRS2,SOSP,2,41.36918,wetland,14.6,1222,0
1997,SRS2,EAKI,0.5,19.75225,wetland,14.6,620,0
1997,SRS2,RWBL,2,116.03986,wetland,14.6,620,0
1997,SRS2,SOSP,2.5,51.711475,wetland,14.6,620,0
1997,SRS2,TRES,2,43.0973,wetland,14.6,620,0
2002,SRS2,CHSP,0.5,6.09241,wetland,14.6,325,0
2002,SRS2,EAKI,1,39.5045,wetland,14.6,325,0
2002,SRS2,KILL,3,175.87557,wetland,14.6,325,0
2002,SRS2,RWBL,3,174.05979,wetland,14.6,325,0
2002,SRS2,SPSA,2,81.30068,wetland,14.6,325,0
2007,SRS2,AMRO,0.5,39.04534,wetland,14.6,1285,0
2007,SRS2,CHSP,4,48.73928,wetland,14.6,1285,0
2007,SRS2,FISP,0.25,3.008795,wetland,14.6,1285,0
2007,SRS2,KILL,2,117.25038,wetland,14.6,1285,0
2007,SRS2,RWBL,5,290.09965,wetland,14.6,1285,0
2007,SRS2,SOSP,4.5,93.080655,wetland,14.6,1285,0
2007,SRS2,SPSA,0.5,20.32517,wetland,14.6,1285,0
2007,SRS2,TRES,1,21.54865,wetland,14.6,1285,0
2007,SRS2,WIFL,0.25,3.35,wetland,14.6,1285,0
2010,SRS2,EAKI,0.25,9.876125,wetland,14.6,1583,0
2010,SRS2,KILL,1,58.62519,wetland,14.6,1583,0
2010,SRS2,RWBL,7,406.13951,wetland,14.6,1583,0
2010,SRS2,WISN,1,112.0667,wetland,14.6,1583,0
2016,SRS2,CHSP,2,24.36964,wetland,14.6,536,0
2016,SRS2,COYE,0.25,2.6139175,wetland,14.6,536,0
2016,SRS2,EAKI,1,39.5045,wetland,14.6,536,0
2016,SRS2,EATO,0.5,19.47202,wetland,14.6,536,0
2016,SRS2,FISP,1,12.03518,wetland,14.6,536,0
2016,SRS2,KILL,3,175.87557,wetland,14.6,536,0
2016,SRS2,RWBL,5,290.09965,wetland,14.6,536,0
2016,SRS2,SOSP,1,20.68459,wetland,14.6,536,0
2016,SRS2,WISN,0.5,56.03335,wetland,14.6,536,0
2016,SRS2,YEWA,2.5,24.332205,wetland,14.6,536,0
2021,SRS2,AMBI,0.5,374.25,wetland,14.6,118,0
2021,SRS2,BRTH,0.25,17.023615,wetland,14.6,118,0
2021,SRS2,CHSP,2,24.36964,wetland,14.6,118,0
2021,SRS2,COYE,2,20.91134,wetland,14.6,118,0
2021,SRS2,EAKI,1.5,59.25675,wetland,14.6,118,0
2021,SRS2,FISP,2.5,30.08795,wetland,14.6,118,0
2021,SRS2,NHWR,0.5,5.336575,wetland,14.6,118,0
2021,SRS2,MAWR,0.5,5.759756,wetland,14.6,118,0
2021,SRS2,RWBL,13,754.25909,wetland,14.6,118,0
2021,SRS2,SOSP,2.5,51.711475,wetland,14.6,118,0
2021,SRS2,YEWA,6,58.397292,wetland,14.6,118,0
1993,STDP,BAOR,2,68.23832,wetland,15,281,2
1993,STDP,CEDW,1,33.104,wetland,15,281,2
1993,STDP,COGR,2,221.114,wetland,15,281,2
1993,STDP,COYE,6,62.73402,wetland,15,281,2
1993,STDP,EAKI,4,158.018,wetland,15,281,2
1993,STDP,FISP,0.25,3.008795,wetland,15,281,2
1993,STDP,NHWR,1.5,16.009725,wetland,15,281,2
1993,STDP,MODO,2,263.0432,wetland,15,281,2
1993,STDP,RWBL,41,2378.81713,wetland,15,281,2
1993,STDP,SOSP,8.5,175.819015,wetland,15,281,2
1993,STDP,TRES,5.5,118.517575,wetland,15,281,2
1993,STDP,YEWA,2,19.465764,wetland,15,281,2
1998,STDP,BAOR,1.5,51.17874,wetland,15,611,3
1998,STDP,COGR,1,110.557,wetland,15,611,3
1998,STDP,COYE,8,83.64536,wetland,15,611,3
1998,STDP,EAKI,2,79.009,wetland,15,611,3
1998,STDP,GCFL,0.5,17.35208,wetland,15,611,3
1998,STDP,MODO,1,131.5216,wetland,15,611,3
1998,STDP,RWBL,24.5,1421.488285,wetland,15,611,3
1998,STDP,SOSP,9,186.16131,wetland,15,611,3
1998,STDP,TRES,4.5,96.968925,wetland,15,611,3
1998,STDP,WAVI,1,13.47201,wetland,15,611,3
1998,STDP,YEWA,9,87.595938,wetland,15,611,3
2003,STDP,BAOR,2,68.23832,wetland,15,800,3
2003,STDP,BRTH,0.25,17.023615,wetland,15,800,3
2003,STDP,CEDW,1,33.104,wetland,15,800,3
2003,STDP,CHSP,1.5,18.27723,wetland,15,800,3
2003,STDP,COYE,7.5,78.417525,wetland,15,800,3
2003,STDP,EAKI,5,197.5225,wetland,15,800,3
2003,STDP,EAWP,1,14.1,wetland,15,800,3
2003,STDP,EWPW,0.25,13.35,wetland,15,800,3
2003,STDP,FISP,1,12.03518,wetland,15,800,3
2003,STDP,GRCA,0.25,8.9212125,wetland,15,800,3
2003,STDP,MALL,1,1113,wetland,15,800,3
2003,STDP,RWBL,31,1798.61783,wetland,15,800,3
2003,STDP,SORA,1,89.325,wetland,15,800,3
2003,STDP,SOSP,3.5,72.396065,wetland,15,800,3
2003,STDP,SWSP,2,32.81218,wetland,15,800,3
2003,STDP,TRES,2,43.0973,wetland,15,800,3
2003,STDP,YEWA,8,77.863056,wetland,15,800,3
2006,STDP,AMRO,1.5,117.13602,wetland,15,708,1
2006,STDP,BAOR,3.5,119.41706,wetland,15,708,1
2006,STDP,BCCH,1,10.76197,wetland,15,708,1
2006,STDP,CHSP,3,36.55446,wetland,15,708,1
2006,STDP,COGR,1,110.557,wetland,15,708,1
2006,STDP,COYE,11,115.01237,wetland,15,708,1
2006,STDP,EAKI,5,197.5225,wetland,15,708,1
2006,STDP,EATO,2,77.88808,wetland,15,708,1
2006,STDP,EAWP,1.5,21.15,wetland,15,708,1
2006,STDP,EWPW,0.25,13.35,wetland,15,708,1
2006,STDP,FISP,2,24.07036,wetland,15,708,1
2006,STDP,GCFL,0.5,17.35208,wetland,15,708,1
2006,STDP,HOME,1,0,wetland,15,708,1
2006,STDP,NHWR,5,53.36575,wetland,15,708,1
2006,STDP,LEFL,1,10.0553,wetland,15,708,1
2006,STDP,MODO,2.5,328.804,wetland,15,708,1
2006,STDP,NRWS,0.5,8.07697,wetland,15,708,1
2006,STDP,PBGR,1,416,wetland,15,708,1
2006,STDP,REVI,1.5,25.92756,wetland,15,708,1
2006,STDP,RWBL,30,1740.5979,wetland,15,708,1
2006,STDP,SOSP,9.5,196.503605,wetland,15,708,1
2006,STDP,SWSP,2,32.81218,wetland,15,708,1
2006,STDP,TRES,2.5,53.871625,wetland,15,708,1
2006,STDP,WAVI,1,13.47201,wetland,15,708,1
2006,STDP,YEWA,15.5,150.859671,wetland,15,708,1
2009,STDP,AMRO,0.25,19.52267,wetland,15,639,1
2009,STDP,BAOR,0.25,8.52979,wetland,15,639,1
2009,STDP,CEDW,5,165.52,wetland,15,639,1
2009,STDP,CHSP,0.5,6.09241,wetland,15,639,1
2009,STDP,COYE,5,52.27835,wetland,15,639,1
2009,STDP,EAKI,5,197.5225,wetland,15,639,1
2009,STDP,EATO,0.5,19.47202,wetland,15,639,1
2009,STDP,EWPW,0.5,26.7,wetland,15,639,1
2009,STDP,FISP,1.5,18.05277,wetland,15,639,1
2009,STDP,GCFL,0.25,8.67604,wetland,15,639,1
2009,STDP,GRCA,2,71.3697,wetland,15,639,1
2009,STDP,HOME,1,0,wetland,15,639,1
2009,STDP,NHWR,1,10.67315,wetland,15,639,1
2009,STDP,MODO,0.25,32.8804,wetland,15,639,1
2009,STDP,RWBL,29,1682.57797,wetland,15,639,1
2009,STDP,SOSP,6,124.10754,wetland,15,639,1
2009,STDP,SWSP,0.5,8.203045,wetland,15,639,1
2009,STDP,YEWA,9,87.595938,wetland,15,639,1
2011,STDP,AGOL,1,12.83646,wetland,15,409,1
2011,STDP,AMRO,2,156.18136,wetland,15,409,1
2011,STDP,BAOR,2,68.23832,wetland,15,409,1
2011,STDP,BBCU,1,50.84645,wetland,15,409,1
2011,STDP,BRTH,1,68.09446,wetland,15,409,1
2011,STDP,CEDW,1,33.104,wetland,15,409,1
2011,STDP,COYE,6,62.73402,wetland,15,409,1
2011,STDP,EAKI,3.5,138.26575,wetland,15,409,1
2011,STDP,EATO,1,38.94404,wetland,15,409,1
2011,STDP,EAWP,0.5,7.05,wetland,15,409,1
2011,STDP,EWPW,2,106.8,wetland,15,409,1
2011,STDP,FISP,2,24.07036,wetland,15,409,1
2011,STDP,GCFL,1,34.70416,wetland,15,409,1
2011,STDP,GRCA,1,35.68485,wetland,15,409,1
2011,STDP,HOME,1,0,wetland,15,409,1
2011,STDP,NHWR,3,32.01945,wetland,15,409,1
2011,STDP,LEFL,1,10.0553,wetland,15,409,1
2011,STDP,MODO,0.5,65.7608,wetland,15,409,1
2011,STDP,PBGR,2,832,wetland,15,409,1
2011,STDP,RWBL,29,1682.57797,wetland,15,409,1
2011,STDP,SOSP,6.5,134.449835,wetland,15,409,1
2011,STDP,WAVI,1,13.47201,wetland,15,409,1
2011,STDP,YEWA,15,145.99323,wetland,15,409,1
2016,STDP,BAOR,1,34.11916,wetland,15,378,5
2016,STDP,BCCH,1,10.76197,wetland,15,378,5
2016,STDP,CHSP,2.5,30.46205,wetland,15,378,5
2016,STDP,COYE,13.5,141.151545,wetland,15,378,5
2016,STDP,EAKI,4,158.018,wetland,15,378,5
2016,STDP,EATO,1,38.94404,wetland,15,378,5
2016,STDP,FISP,2,24.07036,wetland,15,378,5
2016,STDP,HOME,1,0,wetland,15,378,5
2016,STDP,NHWR,2,21.3463,wetland,15,378,5
2016,STDP,MODO,2,263.0432,wetland,15,378,5
2016,STDP,PBGR,1,416,wetland,15,378,5
2016,STDP,RWBL,32,1856.63776,wetland,15,378,5
2016,STDP,SOSP,5,103.42295,wetland,15,378,5
2016,STDP,SWSP,2,32.81218,wetland,15,378,5
2016,STDP,TRES,1,21.54865,wetland,15,378,5
2016,STDP,YEWA,17.5,170.325435,wetland,15,378,5
2018,STDP,AGOL,1,12.83646,wetland,15,288,8
2018,STDP,AMRO,2,156.18136,wetland,15,288,8
2018,STDP,BAOR,3,102.35748,wetland,15,288,8
2018,STDP,BCCH,1,10.76197,wetland,15,288,8
2018,STDP,BLJA,0.5,42.728515,wetland,15,288,8
2018,STDP,BRTH,4,272.37784,wetland,15,288,8
2018,STDP,CHSP,5,60.9241,wetland,15,288,8
2018,STDP,COGR,1,110.557,wetland,15,288,8
2018,STDP,COYE,14,146.37938,wetland,15,288,8
2018,STDP,EAKI,3,118.5135,wetland,15,288,8
2018,STDP,EATO,7,272.60828,wetland,15,288,8
2018,STDP,FISP,5,60.1759,wetland,15,288,8
2018,STDP,GCFL,0.25,8.67604,wetland,15,288,8
2018,STDP,HOME,1,0,wetland,15,288,8
2018,STDP,NHWR,4,42.6926,wetland,15,288,8
2018,STDP,MAWR,1,11.519512,wetland,15,288,8
2018,STDP,MODO,4,526.0864,wetland,15,288,8
2018,STDP,NOFL,1,127.1227,wetland,15,288,8
2018,STDP,OROR,2,42.34108,wetland,15,288,8
2018,STDP,PBGR,2,832,wetland,15,288,8
2018,STDP,RWBL,16,928.31888,wetland,15,288,8
2018,STDP,SOSP,9,186.16131,wetland,15,288,8
2018,STDP,TRES,3,64.64595,wetland,15,288,8
2018,STDP,VIRA,1,81.28333,wetland,15,288,8
